price,sqft_living,condition,grade
1062500,5320,3,11
542000,1900,4,7
465000,1810,4,7
408000,1200,3,8
292000,2060,3,8
253000,1250,3,7
280000,910,5,6
658588,2560,3,10
635000,1920,4,8
439000,2240,3,8
300000,1260,3,8
345000,1360,4,8
283500,2100,3,8
425000,2110,3,7
685000,2210,3,8
750000,2360,3,8
245000,1280,3,6
585444,2740,3,7
706000,2740,3,9
445000,2630,3,7
241000,1650,3,7
1175000,1770,3,8
530000,1500,4,7
350000,1430,3,7
1700000,3190,3,10
389000,1280,3,7
799000,2390,4,7
1400000,4040,4,9
340895,920,5,7
780000,2730,3,9
350000,1320,3,7
470000,2620,3,7
914600,3180,3,11
354000,2900,3,8
470000,1900,4,6
715000,1760,5,7
265000,760,4,6
2537000,3710,5,10
640000,1530,3,7
290000,1990,4,7
480000,3830,3,8
535000,2040,5,7
907000,2170,5,8
459000,1620,4,7
1355000,3600,3,9
264950,1470,3,7
352950,1760,1,6
491500,2230,4,8
1229000,3770,3,10
369500,1200,4,7
566000,2090,3,9
290000,1500,4,7
5350000,8000,3,12
180000,870,3,6
215000,1010,4,6
302000,1010,4,6
352500,1860,3,7
235867,1330,4,5
500000,1760,3,8
382000,1800,3,7
515000,1690,3,7
250000,660,3,6
672500,2400,4,7
755000,3020,3,9
707500,1500,3,7
459000,1560,4,6
140000,1090,3,7
495000,970,3,7
757000,3190,3,9
765000,3190,3,9
359000,1890,4,7
440000,1050,3,6
400000,1390,3,7
652000,1700,4,7
260000,1050,3,7
1328000,3340,3,9
519500,1540,3,6
650000,1710,4,7
280000,2100,3,8
515000,1730,4,8
400000,1500,3,7
652100,2380,3,9
235000,2180,3,7
701000,1840,3,8
640000,2341,3,9
455800,1690,3,7
504750,2490,3,8
483000,2440,3,9
530000,920,5,6
250000,1030,3,6
229950,2000,3,7
884744,4210,3,9
514000,1610,3,7
532000,1910,4,8
423000,2660,3,8
420000,820,5,6
521000,1730,3,8
577000,2360,3,8
425000,970,3,7
495000,2460,3,8
340000,2690,3,9
499950,1820,3,8
1218000,3470,3,9
720000,3370,5,8
249000,1700,3,7
206135,1340,4,7
300000,2000,4,7
612000,3840,3,8
1102030,3890,3,10
230000,1220,4,7
850000,2280,3,8
355000,2770,4,7
442000,2520,3,9
399000,3060,3,8
360000,2390,3,9
390000,1320,3,8
413000,2900,3,8
190000,700,3,6
432900,2210,3,8
621138,2180,3,9
270000,2080,3,7
610000,2090,3,8
500000,1720,5,7
715000,2460,5,8
264000,1470,4,7
550000,1650,3,8
337000,1690,3,8
170000,970,4,6
405000,2030,4,7
775000,2540,3,10
425000,1570,4,7
713000,2580,4,8
555000,2090,3,8
810000,3260,3,9
1250000,3830,4,11
819000,2130,5,8
409900,1690,3,8
935000,1780,5,9
657500,1620,4,7
900000,4210,3,9
932800,2980,3,9
391000,1490,4,8
420000,2110,3,8
1300000,6563,3,10
415000,1510,5,8
350000,1830,3,8
375000,1230,4,7
860000,2180,5,8
495000,2220,4,8
250000,1730,3,7
365000,1990,4,8
503000,1540,5,7
150000,1100,4,6
450000,1640,4,7
355000,2590,3,8
245000,1450,4,7
265900,1180,4,7
299000,1820,3,7
957500,2360,4,10
343000,1120,4,7
307500,1646,3,7
937500,4210,3,10
610000,2480,4,8
720000,1590,3,8
610000,2130,5,7
434500,1650,4,7
602500,3090,4,10
607010,2180,3,8
610000,1800,3,7
828500,3720,3,10
199990,1100,3,6
294000,1530,3,7
789500,3010,3,9
797000,3500,3,10
539950,3100,3,7
284950,2000,4,7
776500,2290,3,7
525000,2400,3,7
303000,1850,3,8
722080,3680,3,9
140000,1060,3,7
235000,1060,3,7
440000,1610,3,7
605000,2330,4,7
380000,1210,3,8
352000,1530,3,7
420000,2270,4,7
1175000,2590,4,10
1375000,1850,4,8
300000,1500,4,6
1150000,4740,3,11
453500,1710,5,7
443500,1920,4,8
332000,1150,3,7
655000,2320,3,8
475000,1420,3,7
372500,1550,3,7
1050000,2920,3,8
500000,1620,5,7
900000,2300,4,9
327500,1070,3,7
390000,1790,3,7
451101,1510,4,8
455000,1340,3,7
650000,3350,3,10
895000,2500,4,10
800000,2350,2,7
703770,2550,3,9
249950,1320,4,7
512000,1270,4,6
780000,3480,4,8
336000,2820,3,8
285000,2110,5,6
229900,1100,3,7
667500,1920,4,8
378000,1890,3,7
454000,2530,3,8
537500,2550,3,7
425000,1550,4,6
290000,1760,3,7
349500,1270,3,7
370000,1250,3,7
549500,1620,4,8
245000,710,3,6
208000,1070,3,7
248000,2320,4,8
610000,5450,5,9
550000,1670,3,8
750000,3010,3,10
192000,1340,3,6
169317,790,3,7
1198000,3400,3,10
880000,1530,4,7
210000,930,3,6
180500,1540,3,7
540000,1990,3,9
520000,2300,3,9
177500,1220,3,7
415000,2380,4,8
495000,2020,5,7
325000,1890,3,8
440000,1330,3,7
411000,1490,4,7
810000,3550,3,9
561750,2040,4,7
835100,2380,4,9
450000,1780,3,8
238000,1650,3,7
299000,1510,3,7
570000,1100,4,7
340000,2190,4,8
450000,1760,3,6
272750,1800,3,7
520000,2000,4,6
284950,990,5,7
255000,1480,3,7
231500,1200,5,7
415000,3000,3,8
330000,3504,3,7
365000,1300,3,7
425000,1330,3,7
400000,1850,4,7
335000,2240,3,9
342000,1260,3,7
490000,2800,3,8
331500,1820,4,7
960000,1730,3,8
720500,3350,4,9
830000,3370,4,8
662990,1240,5,7
220000,2340,4,6
349950,1880,3,7
550000,1810,3,7
396000,2340,4,6
635000,2820,3,7
293000,1020,3,7
339000,2090,4,7
285000,1830,4,7
775000,2980,3,7
224000,1600,4,7
2250000,4440,5,10
165050,1200,3,7
275000,1230,4,7
445000,2930,3,7
510000,2370,3,8
1230000,3040,3,9
390000,1610,3,7
460000,2350,3,8
700000,2000,4,8
874150,3530,3,10
470000,2220,3,8
374000,2000,4,6
510000,1210,5,7
467000,1140,3,8
576000,2440,3,8
196440,1560,3,6
825000,3210,3,10
281000,930,3,7
326000,1782,3,7
340000,1740,4,7
440000,3690,3,9
749000,2930,3,9
340000,1230,3,7
561000,2000,3,7
270000,1520,3,7
600000,1040,4,7
219900,1120,3,6
617000,3020,3,8
469000,1820,3,8
229000,1370,3,7
1265000,3130,5,9
365000,1640,3,7
429000,2650,3,9
550000,2850,3,9
453000,1820,4,7
187500,1180,4,7
520500,1880,5,7
300000,1280,4,7
799000,3120,3,9
338000,2470,3,8
800000,1700,4,8
360000,1180,4,6
442500,2800,3,7
700000,1300,4,6
830000,3040,5,9
360400,1630,3,8
345000,1340,5,7
300000,1830,4,7
350000,1240,5,7
368000,2500,3,7
264000,1760,4,8
435000,2660,3,9
200000,2060,3,6
620000,2540,5,8
1679000,4830,3,10
337000,1400,4,7
1928000,4280,4,11
544500,2230,5,7
252000,680,1,6
445000,2340,3,8
379500,2070,3,7
189950,1910,4,6
469000,950,5,6
600000,2910,5,7
785000,2930,3,9
372000,2610,4,8
445000,3880,3,7
508000,3320,4,8
780000,1940,3,8
541100,2510,3,9
729000,2660,3,9
397000,1710,5,7
451555,1320,3,6
300000,960,3,6
416000,1790,5,7
490000,950,3,6
480000,2940,3,7
368000,930,3,7
1038000,4570,3,12
545000,2370,4,8
850000,3430,3,10
550000,3540,3,10
600000,2240,3,9
535000,2710,3,8
599950,2660,3,8
531000,2540,4,8
530000,2210,4,8
597326,3570,3,10
805000,3450,3,9
390000,2330,4,8
487250,1690,3,7
301000,1030,4,7
1175000,2560,3,8
299000,1950,3,7
2350000,4370,4,10
400000,2350,3,7
467500,3160,4,7
305000,2430,3,8
210000,1340,3,5
300000,1010,3,6
327500,1770,3,8
269000,1210,3,7
975000,3330,3,9
355000,1240,4,7
712000,1250,4,7
883000,2960,3,10
190000,840,3,6
443000,1530,3,7
920000,3750,3,10
285000,2150,4,7
901000,1560,3,7
552500,2040,3,7
256000,860,3,6
341000,1720,4,7
279000,2090,3,7
686000,2130,4,8
225000,1300,4,6
215500,1220,3,6
950000,2420,3,7
503000,2940,3,9
780000,2610,3,9
212000,1880,5,6
580000,2330,3,7
465000,2200,3,7
206000,1720,3,7
615000,2250,3,9
519000,1640,5,6
1135000,4130,3,11
330000,2600,3,7
240000,1920,3,8
574000,2060,4,9
930000,5710,3,11
850000,2720,3,8
415000,1490,3,7
480000,2360,5,7
300000,1940,3,7
439000,2570,3,8
450000,1160,3,7
589000,2660,3,8
477000,1260,3,7
587500,1780,3,8
1315000,3180,3,10
1430000,3380,3,10
700000,2690,3,9
275000,1180,4,6
367500,1660,4,7
453250,2260,3,7
607000,1910,3,8
255000,2430,3,7
501000,1300,4,7
450000,1060,3,7
360000,2200,3,8
460000,1720,5,7
753000,2360,4,7
389950,820,3,6
469000,1030,3,7
550000,2030,4,9
565000,2700,4,6
189650,1100,3,6
1525000,3620,4,11
260000,1340,3,7
243000,1790,3,7
1100000,3830,4,9
249000,1580,4,7
720000,2020,4,7
905000,3330,3,10
824500,2610,5,7
762500,2610,4,8
580000,1740,3,8
380000,1840,3,8
805000,1080,4,7
520000,1240,4,7
1569500,5620,3,11
175000,1170,3,6
353500,1760,3,7
500000,2230,4,8
386500,1520,4,7
210000,1450,3,7
439500,1600,3,7
315000,3220,3,8
339000,1830,3,7
655000,2200,4,8
740000,2170,3,8
685000,1900,5,7
550000,2960,4,7
405000,1710,3,7
765000,2620,3,9
625000,2140,3,8
207000,2100,3,6
370000,2100,3,6
475000,1460,4,8
365000,990,3,7
411800,2190,5,7
668000,3990,3,9
618000,2340,3,9
247500,2460,4,7
345000,2080,3,7
616300,1700,3,7
348000,1330,4,7
425000,1630,3,7
850000,2920,5,8
820000,2830,3,9
832000,3190,4,10
835000,1490,3,8
350000,1630,3,8
349000,2280,3,7
1125000,3010,3,9
320000,1590,3,7
150000,1250,4,7
340000,1710,3,6
785500,3280,3,10
410500,3362,3,8
580000,2200,3,9
345000,830,3,7
550000,2160,4,7
449500,2580,3,8
300000,2150,3,6
915000,3510,3,10
1575000,3810,3,11
599000,2020,3,8
755000,2120,4,7
400000,1250,3,7
133000,980,3,7
330000,1250,3,7
330000,1100,5,6
375000,1330,5,6
485000,2560,4,7
470000,1850,3,7
1045000,2790,3,8
548800,1660,3,7
315000,1080,4,6
590000,3030,4,7
439950,2380,3,7
325000,2250,3,8
400000,880,3,6
685000,2770,3,10
339950,1340,3,7
315000,1660,4,7
411753,1710,3,7
577000,1620,3,7
500000,1530,5,8
210000,1440,3,7
640000,2020,3,7
460000,1870,5,7
265000,620,3,6
740000,5774,3,11
230000,1240,3,6
315000,1890,5,7
432000,2410,4,8
467000,1530,3,8
255000,2800,3,7
316500,1460,3,7
190000,1580,3,7
490000,1450,3,8
378000,1990,4,7
598800,4470,3,9
333800,1980,3,7
690000,2920,4,9
320000,1660,4,6
1249000,3190,4,9
335000,1560,4,7
840000,3050,3,8
608250,3030,3,8
550000,2260,3,7
240000,1260,3,7
998000,3370,4,9
275000,1490,3,8
284200,1570,3,7
1715000,4490,4,10
2400000,4090,4,11
930800,4150,3,10
930000,2900,5,8
215000,1430,3,7
480000,1008,4,6
483945,1480,4,6
347000,1240,4,7
232500,1370,4,7
390000,1770,4,8
550000,2160,3,8
590000,2340,3,9
420850,960,5,5
345000,2280,3,7
429800,1970,3,8
302000,1530,3,7
800000,1790,4,8
250000,1700,3,8
605000,2660,4,7
412000,1950,4,8
252000,1340,3,6
375000,1130,3,7
725000,1950,5,7
471750,3790,3,8
490000,2020,3,7
439000,800,3,7
355000,1770,5,6
250000,940,3,6
780000,2260,3,10
409000,890,4,6
420000,860,4,6
200000,680,3,5
830000,2130,4,7
695000,2390,3,9
815000,3488,3,10
210000,1260,3,7
635000,2940,4,8
562500,2440,3,9
402500,2600,3,10
555000,2080,4,7
310000,1990,3,7
500000,2840,3,9
430000,2630,3,7
1600000,2820,4,10
627500,1560,3,7
335000,2330,3,8
962000,3320,4,8
299000,1730,3,7
399950,3110,3,8
322000,1230,3,7
430000,950,4,7
307000,1890,5,7
194000,1010,3,6
180000,1010,4,6
465000,2340,3,8
722500,2460,3,9
470450,1010,3,7
280000,1650,3,7
176250,1440,4,7
560000,1710,4,7
830000,2760,3,10
276900,1350,4,7
625000,1660,3,7
1015000,2960,3,8
463500,1090,4,6
485000,3110,3,9
272000,1380,3,7
305000,1290,3,7
760000,1980,5,7
387500,870,4,7
352000,2470,3,8
507000,2140,5,8
156000,770,3,6
580000,1490,3,8
630000,2510,4,8
275000,1950,3,7
835000,3600,5,8
340000,2380,3,8
329350,720,3,6
1480000,4070,3,11
475000,1250,3,7
719950,2190,3,8
235000,810,5,7
875000,2440,3,8
380000,1740,3,7
325000,1480,3,7
475000,2120,3,9
152900,900,5,6
210000,1190,3,6
350000,1010,3,6
505000,2100,4,8
464900,2020,4,7
650000,2520,3,8
369950,1370,3,8
250000,1530,3,7
320000,1530,3,7
2532000,5040,3,10
340000,2530,3,7
440000,1010,5,5
219950,1200,4,7
940000,2720,5,9
399950,1850,3,6
1568000,2340,4,9
528000,1860,3,7
545000,1940,4,8
575000,1680,3,8
235000,1770,3,8
272000,1790,3,8
380000,1720,4,8
195000,1280,3,7
297000,1690,3,7
349000,2190,3,8
320000,710,4,6
319990,1890,3,7
439900,1410,5,8
429000,2210,3,8
272500,1540,3,7
400000,1350,4,7
462000,1380,3,7
510000,890,3,7
550000,1900,3,8
150000,1240,3,6
460000,1730,3,7
632500,2090,3,10
361000,1650,4,7
437000,1130,3,8
370000,3240,4,6
884250,3840,3,10
225000,1200,4,6
235000,870,3,6
767500,2410,3,9
1200000,1560,4,6
715000,2410,3,9
417000,2300,3,7
199000,1390,4,7
875000,2920,3,8
545000,1370,3,7
192500,950,3,6
822500,3090,3,10
800000,2390,3,9
1250000,2070,3,9
3850000,5770,4,11
295000,1460,3,7
419000,1510,3,8
1195000,5180,3,11
750000,3430,3,11
502000,1700,3,7
1025000,2640,4,9
398500,1200,3,6
700000,1850,4,7
248000,1510,4,7
800000,2130,5,7
383000,2640,3,9
688000,3000,3,8
521000,1870,5,7
365000,990,3,7
491000,2005,3,7
643000,2030,5,8
279000,1500,2,7
583500,1530,4,7
310000,1990,3,7
310000,1420,4,7
280000,1400,4,6
272000,1870,3,7
870000,3040,3,9
307000,1790,3,7
490000,1590,4,7
399950,2050,5,7
1635000,4220,3,10
989000,4030,3,11
264950,1770,5,7
491500,2100,3,8
345000,2120,3,7
339900,2600,4,8
852000,2400,3,7
585000,3180,3,7
723000,2790,4,8
594000,2080,3,8
405000,1370,4,7
725500,2790,3,9
800000,1740,3,8
1325000,6400,4,10
180500,1800,3,7
325000,1800,3,7
235000,1190,4,7
330000,860,4,7
678500,2460,4,8
463000,1980,4,7
250000,670,3,6
655000,1410,4,8
239900,1860,3,8
185000,980,3,7
1735000,3040,4,9
251700,1810,3,7
400000,1560,3,8
735000,2100,3,8
1700000,2500,5,8
82500,520,2,5
765000,3010,3,10
292500,2140,3,7
270000,2390,4,7
415000,1510,3,7
950000,2210,4,7
353000,2170,3,7
670950,1790,3,8
280950,1390,4,7
585000,1850,4,8
525000,1480,3,8
605000,1850,4,8
1010000,3350,3,9
245990,1040,3,7
535000,2810,3,10
410000,1010,3,7
550000,2250,4,8
665000,1800,3,8
455000,2400,4,7
440000,1780,3,7
332000,2120,3,9
280000,1860,3,7
570000,1460,3,8
250000,1230,4,7
238000,1088,3,6
265000,800,3,6
306000,1190,4,7
345000,1940,3,7
765000,3300,4,9
346300,2590,3,8
342500,2080,3,8
501000,2680,3,7
270000,1670,4,7
638000,1830,4,8
460000,1400,4,8
760000,2770,4,7
1085000,3630,4,9
234000,1040,3,6
1650000,2690,4,10
488000,2020,4,7
1550000,2450,4,9
499000,2030,3,7
150000,1450,3,7
333000,2400,3,8
700000,2870,4,8
275000,1340,3,7
330000,1680,3,7
360000,1850,3,7
467000,1220,3,7
568000,2320,4,9
605000,3220,3,8
750000,3190,3,9
760000,3530,3,10
265000,2050,3,7
490000,1720,4,7
360000,2850,3,8
311750,2270,4,7
399000,1880,3,8
347000,2770,3,8
1680000,4490,3,12
585000,3110,3,9
340000,2360,3,8
612000,2180,3,8
230000,1910,3,8
604000,2260,3,9
250000,1770,4,7
258500,1460,3,7
783000,2080,5,8
1050000,2960,5,8
760000,3220,3,9
276000,1140,3,7
550000,1660,3,8
398000,1430,5,7
775000,1820,4,8
1027500,3540,3,8
327000,1620,5,7
564500,3100,3,8
782000,1500,5,7
398000,2820,3,9
257000,1850,3,6
235000,1570,4,7
453000,2300,5,8
535000,920,1,6
275000,1600,4,8
665000,2630,3,9
670000,3020,4,8
465000,1490,3,7
210000,1160,5,7
265000,2040,3,8
426000,1550,4,8
529219,1990,4,8
600000,1900,4,7
875000,3840,3,9
608000,2400,3,7
220000,1660,4,7
1760000,6055,4,12
295450,2030,4,8
315000,840,3,7
205000,1450,4,7
310000,1460,3,7
1000000,2010,3,9
525000,2910,3,9
284000,1880,3,7
510000,2170,3,8
405000,1260,4,7
509950,1970,3,8
600000,2090,3,8
990000,3450,3,10
280005,1130,3,7
700000,2600,4,8
330000,1030,3,7
340000,1700,3,7
468000,1480,3,8
1339000,4250,4,9
515000,1600,3,8
245000,1870,3,7
265000,1440,4,7
372400,2720,3,9
390000,1240,5,6
208000,1020,4,7
273000,1180,4,6
455000,3080,3,8
270000,1750,3,7
618000,2530,4,7
213550,1580,3,7
210000,2340,3,7
2750000,6300,3,12
403500,2400,5,7
235000,1300,4,7
287500,1760,4,6
546800,1520,3,7
183000,1070,4,6
560000,2560,3,8
299500,1280,3,6
610000,1660,3,8
288350,1860,3,7
500000,950,3,7
625000,2140,3,7
418000,1480,3,7
660000,2260,3,8
775000,2300,3,9
429500,1650,4,7
569000,1990,3,7
250000,1960,5,7
225000,1310,4,7
530000,2450,5,9
306000,910,3,7
517100,1580,5,7
354950,1780,3,7
348000,1040,3,6
522250,2340,3,8
275000,1720,3,8
390000,1600,3,7
260000,1320,3,7
585000,2350,3,8
605000,2740,5,7
342000,2300,3,8
900000,4350,3,10
252000,1430,4,7
357000,2400,3,9
370000,940,4,6
322500,1020,5,7
210000,1680,4,7
290000,1340,3,7
860000,3960,3,10
302000,2650,3,8
369160,2120,4,8
1185000,2850,3,9
993000,2850,5,8
380000,1870,4,7
635000,2660,4,7
260000,1190,3,6
243000,1770,4,7
1400000,2770,3,9
665000,2080,5,8
898000,2700,5,9
583000,2200,5,8
429000,2160,2,8
471000,2010,3,8
1810000,3780,3,9
739500,4460,3,9
450000,1770,3,8
552500,1430,3,7
437000,1700,4,7
270000,1830,3,7
226740,1410,4,7
446500,3060,3,8
283000,1820,3,7
445000,2430,4,7
250000,740,5,6
307000,770,3,6
315000,2200,3,8
555000,2920,3,7
264900,2040,3,7
510000,1600,3,7
328000,1990,3,7
358000,1830,3,7
325000,2540,3,7
1365000,2700,3,9
230000,1440,4,7
545000,1550,3,7
705380,2490,3,9
459000,2650,4,7
815000,2000,3,8
495000,3440,3,8
520000,2280,3,9
430000,1320,3,7
255000,2070,3,8
588000,1860,5,7
350000,940,3,6
625000,2290,5,7
172500,1510,2,6
554000,1830,5,7
775000,3090,3,9
1187500,4340,3,11
618000,3200,3,9
305000,1560,4,6
232000,1280,3,7
262000,2020,3,7
234000,1040,5,7
500000,2260,3,7
278000,860,3,6
230000,1920,3,7
500000,2290,5,8
366500,2070,5,7
665000,4250,4,7
1101000,2220,3,9
575000,1840,3,8
674750,2590,3,10
719000,3110,5,7
482000,2600,4,7
254000,1060,4,6
443725,1250,4,7
575000,2520,3,8
469000,2070,3,8
175000,1300,5,6
437000,2190,3,7
550000,2760,4,8
172040,1710,4,7
363000,1750,3,8
282000,1552,3,7
400000,2350,3,8
650000,5110,3,10
365000,1720,4,7
269950,1960,3,8
260000,1270,3,6
193000,1180,4,7
340000,2230,3,8
900000,4700,3,10
371000,2150,3,8
592000,2400,3,8
300000,1830,3,7
449950,2800,3,8
299500,2090,3,8
995000,2340,4,9
335000,1670,3,7
280000,1990,4,8
446000,2270,3,7
1544500,4910,4,10
325000,950,4,6
450000,1610,3,7
322500,1940,3,7
453000,1210,5,7
655000,2570,3,9
603000,1700,5,7
235000,1610,3,6
968933,4120,3,11
1015000,2880,3,8
435000,1990,3,8
242000,1260,3,7
487000,4750,4,8
810000,3010,3,9
625000,2410,4,8
165000,1280,3,7
335000,2320,3,7
286700,1220,3,6
699000,1400,4,8
280000,1590,3,7
580000,2220,3,8
754800,2770,3,8
525000,2303,3,8
562000,1600,3,8
575000,1280,3,7
808900,2900,3,9
992000,2950,4,10
335000,1700,3,7
473000,1050,3,7
350000,2990,4,8
1600000,3100,4,9
305500,1240,4,7
306000,780,4,7
233000,850,3,8
490000,1540,3,8
445000,2280,3,8
355000,2550,3,7
360000,1770,4,8
737500,2320,3,7
985000,2600,5,8
349950,1570,3,8
520000,3060,3,8
355950,1960,3,7
485000,3270,3,9
143000,1090,4,6
3278000,6840,3,11
355000,940,4,7
1126000,3880,4,9
200000,1770,4,7
913000,3640,3,11
1600000,3160,4,9
409900,1590,3,9
265000,1290,3,6
740000,3655,5,8
306000,2490,3,7
381000,1470,3,7
1220000,3960,3,10
1050000,3190,4,8
408000,810,5,6
739900,2980,3,9
674250,2780,4,9
438400,1340,4,7
1700000,4930,3,11
703000,1360,3,8
262000,1320,4,7
353000,1210,3,7
500000,1940,3,8
1280000,3160,3,9
332000,1980,3,8
824000,2320,4,9
290000,1660,3,7
700000,1660,3,9
550000,1080,4,7
549000,1510,4,7
1865000,2950,4,9
858000,3070,3,9
345000,970,3,7
340000,2140,3,8
1215000,2570,4,9
275000,1260,3,7
405000,1220,3,7
432500,1720,5,7
236500,2140,3,6
679000,1420,4,8
543000,2060,3,8
294000,1320,3,7
340500,1810,4,7
1012000,2980,3,9
335000,1350,3,8
425000,1540,3,7
353000,2510,4,8
540000,1670,3,8
640000,3690,3,9
339950,1320,3,8
195000,1510,2,7
322000,1510,2,7
660000,1870,3,8
280000,2400,3,7
300000,2400,3,7
207500,1170,4,6
195000,1190,3,7
700000,2080,5,7
560000,2150,4,7
260000,1580,5,7
575000,1580,5,7
475000,2370,3,8
285000,1840,3,7
753888,2660,3,9
650000,2190,3,9
620000,1660,4,7
526000,1780,3,7
155000,700,5,6
342000,1570,3,7
390000,1220,3,7
685000,3150,4,9
608000,2690,3,7
179900,680,3,6
1245000,3750,5,9
166000,1010,3,7
462000,1710,3,8
545000,2090,3,8
415000,1560,3,7
269000,1560,3,7
356500,2570,3,8
225000,1010,4,6
175000,1020,4,6
549000,1710,4,8
535000,2300,3,8
627000,1990,3,8
565000,2730,3,9
392450,2195,3,7
509000,1560,3,8
340000,1400,3,7
537000,1400,3,7
865000,3690,3,10
358000,1140,3,7
595000,1920,5,7
661000,2496,3,9
419950,2280,4,7
490000,3200,3,9
525000,880,3,7
350000,1320,3,7
552500,2450,3,9
210000,1040,4,6
390000,2480,3,9
336800,1830,3,7
465000,1440,3,7
299900,1580,3,7
715000,3230,3,9
235000,1810,3,7
276000,2495,3,8
265000,1740,4,7
425000,1680,4,6
313000,2460,3,8
715000,3050,3,8
265000,1630,3,7
646000,2460,3,9
175000,1030,3,7
649000,3410,4,10
785000,2310,4,7
890000,2610,5,8
612000,2330,3,9
330000,2980,3,8
493000,1790,3,8
1600000,2940,3,9
1620000,3900,5,10
1650000,3900,5,10
499000,1750,3,7
603500,2660,5,8
530000,1580,3,8
895000,2350,4,8
267345,2510,4,7
275000,1480,3,8
439950,1720,3,7
455000,1470,4,7
630000,1540,3,7
690000,2820,3,9
212000,1250,4,7
231500,2080,4,7
1237500,5180,4,10
378500,2860,4,9
482000,2710,3,9
695000,1140,3,7
965000,4070,3,10
675000,1710,4,8
387000,1340,3,7
347500,2290,3,8
385000,1860,3,8
265000,1080,3,6
406000,960,3,7
134000,980,3,7
415000,1500,5,7
375000,1440,3,7
620000,2580,3,8
337500,2070,3,7
565000,1880,4,7
399500,2420,3,7
1065000,1890,3,8
352500,1920,3,8
259000,1870,3,7
320000,900,3,7
733000,2160,4,9
381500,900,5,7
343000,1180,4,7
205500,900,5,6
525000,1600,5,7
300000,1500,5,6
299000,1070,3,6
561000,2570,3,8
450000,1210,3,7
540000,1850,3,8
379000,1740,3,8
230000,1300,4,7
399950,2000,4,8
355000,3220,3,8
580000,2160,3,8
700000,2130,4,7
279900,1580,4,7
210000,1200,3,6
1165000,3790,3,10
290300,860,4,6
1599950,5130,3,11
490000,1600,3,7
606000,2110,3,9
359950,1400,3,6
677100,2110,3,10
465000,1430,4,7
4500000,6640,3,12
500000,3040,4,8
455000,980,4,7
705000,2570,4,7
420000,2060,4,8
169575,1300,3,7
250000,1300,3,7
530000,1680,5,7
590000,4020,5,8
257500,1530,3,7
415000,1170,3,8
536000,1580,3,7
246500,1270,4,7
395000,1480,3,8
739000,2220,4,8
1272000,3200,3,11
190000,910,4,7
305000,1480,3,7
925000,3770,4,8
895000,3500,3,10
656000,1480,3,8
560000,1660,3,7
610000,2520,3,9
645000,2850,3,9
259000,2153,3,8
980000,3780,3,10
872000,3770,4,9
1000000,3600,4,9
900000,2980,3,8
475000,2320,4,7
350000,2980,4,8
840000,2930,3,9
500000,2040,3,8
202500,1510,3,7
523000,2660,3,8
225000,1740,3,7
418200,2240,3,7
356500,1570,3,7
670000,2500,4,7
456150,1750,5,7
471000,3030,3,8
558000,1680,3,8
1380000,5740,3,11
161500,1220,5,7
311000,1310,3,7
470000,2490,4,8
569000,2220,5,8
689000,2240,3,9
271900,1890,3,7
278000,1850,3,7
820000,2210,4,8
399500,1410,4,7
462000,1890,4,9
347500,1830,3,7
562100,1440,3,7
230000,950,3,6
687000,2370,5,8
725786,3070,3,10
315500,1300,4,7
312000,1300,3,7
343000,1210,3,8
385195,710,3,6
415000,2240,4,8
461000,3600,4,6
369990,1960,3,7
349950,1820,3,7
285750,1960,3,8
542500,1750,3,8
830000,3700,3,9
705000,2910,4,8
615000,1270,3,8
184500,720,3,6
412000,1040,3,7
250000,2210,3,7
580000,2060,3,7
220000,780,5,6
675000,2240,4,8
373500,800,3,7
662700,2440,3,7
239950,1460,4,6
383000,1150,4,7
485000,2650,4,7
610000,2600,5,8
545000,1820,3,7
780000,2560,5,8
305000,1714,3,8
405000,1330,3,7
1110000,7350,3,11
273000,2050,4,6
326500,1810,3,7
365000,1380,5,7
1000750,3070,3,10
422500,800,3,7
354450,2140,3,8
320000,1330,4,7
223000,1030,3,7
410000,1740,3,7
438000,1200,4,6
390000,1490,3,7
298500,1890,3,7
749999,3060,3,10
779000,3250,3,8
570000,2730,3,8
385000,810,3,6
649000,2240,5,8
283000,1740,3,7
699900,2380,3,7
278500,1540,3,7
700000,2340,3,8
535000,2710,3,9
234500,1310,3,7
374150,1390,4,7
397000,2201,3,8
613000,1960,3,8
1150000,2850,4,8
595000,1880,3,7
340000,2440,3,8
388000,2560,3,9
404000,1410,3,7
810000,2870,4,8
405000,2620,3,9
726000,2970,3,9
266000,1780,4,7
722500,3700,5,8
352000,1252,3,8
265000,1240,4,7
856000,2160,3,9
346950,2040,4,8
866059,3130,3,9
410000,2350,3,7
370000,1570,3,7
230000,1530,4,7
400000,1520,3,7
172000,1350,4,7
615000,1950,4,8
860000,3950,3,10
555000,2040,5,7
579000,1990,5,8
385000,1300,3,7
420000,2030,3,7
645000,2340,5,7
549950,2160,3,8
678000,2770,5,8
199000,2030,3,7
604000,1440,4,7
268000,1730,5,7
960000,4510,3,10
509250,2100,4,7
416000,1800,3,8
190000,1090,3,7
212000,1010,4,7
325900,2040,3,8
560000,2270,3,8
275000,1730,4,7
665000,2480,3,8
1505000,3480,3,9
375000,1720,3,7
359950,1570,3,7
340000,3527,3,7
401000,840,4,7
669000,1950,4,6
638500,1980,3,8
545000,1620,5,7
524000,1980,3,7
1610000,3530,3,10
280000,1260,3,6
828000,2120,4,8
